rank,score,frame_eps,elapsed,forward
11,-21.0,756,3.5383872985839844,1.1976995468139648
2,-21.0,756,4.510514974594116,1.4946105480194092
1,-21.0,756,4.635212182998657,1.5584251880645752
3,-21.0,756,4.628708124160767,1.582184076309204
9,-21.0,756,4.634577751159668,1.4639530181884766
13,-21.0,756,4.711155414581299,1.509908676147461
14,-21.0,756,4.669928312301636,1.5070240497589111
10,-21.0,756,5.0945868492126465,1.7108514308929443
15,-21.0,756,4.949217081069946,1.5975160598754883
7,-21.0,756,5.496210098266602,1.887040138244629
8,-21.0,756,5.426484823226929,1.8464796543121338
12,-21.0,756,5.420406818389893,1.8210153579711914
18,-21.0,756,5.199923753738403,1.7195672988891602
17,-21.0,756,5.373968124389648,1.823237419128418
16,-21.0,756,5.392642259597778,1.7612178325653076
21,-21.0,756,5.106308221817017,1.7927422523498535
19,-21.0,756,5.294516324996948,1.7321193218231201
6,-21.0,756,5.935082912445068,1.894120454788208
22,-21.0,756,4.947872877120972,1.6088366508483887
23,-21.0,756,5.154632329940796,1.6363372802734375
20,-21.0,756,5.407427787780762,1.797236442565918
6.52122950553894
5,-21.0,758,3.431248188018799,1.1786980628967285
11,-21.0,758,3.540463447570801,1.2168443202972412
8,-21.0,758,4.223549127578735,1.4226915836334229
0,-21.0,758,4.467167615890503,1.4890415668487549
9,-21.0,758,4.6391425132751465,1.5685651302337646
1,-21.0,758,4.908161878585815,1.7075974941253662
7,-21.0,758,4.759203910827637,1.5622425079345703
17,-21.0,758,4.634355068206787,1.5068931579589844
13,-21.0,758,4.7758400440216064,1.5590786933898926
15,-21.0,758,4.7423694133758545,1.5562150478363037
12,-21.0,758,4.841947793960571,1.5223150253295898
14,-21.0,758,4.9256591796875,1.645284652709961
3,-21.0,758,5.322020769119263,1.774625301361084
6,-21.0,758,5.25199294090271,1.7696332931518555
4,-21.0,758,5.368788242340088,1.8033649921417236
2,-21.0,758,5.498265504837036,1.8715689182281494
16,-21.0,758,5.181184530258179,1.7882254123687744
10,-21.0,758,5.587980508804321,1.9697973728179932
18,-21.0,758,5.281177520751953,1.840111494064331
19,-21.0,758,5.429062128067017,1.861330509185791
22,-21.0,758,5.244692802429199,1.6338982582092285
21,-21.0,758,5.483533143997192,1.6828677654266357
23,-21.0,758,5.3618245124816895,1.6833059787750244
20,-21.0,758,5.54417872428894,1.7359716892242432
6.51342248916626
1,-21.0,755,3.4089744091033936,1.1652419567108154
4,-21.0,755,3.5174500942230225,1.2060236930847168
9,-21.0,755,3.504176378250122,1.2058875560760498
8,-21.0,755,3.550572156906128,1.2152032852172852
3,-21.0,755,4.396662473678589,1.4719414710998535
15,-21.0,755,4.444804906845093,1.469101905822754
0,-21.0,755,4.939741134643555,1.6618850231170654
2,-21.0,755,4.974186182022095,1.6233360767364502
5,-21.0,755,4.957085132598877,1.7183244228363037
6,-21.0,755,5.3217785358428955,1.7865512371063232
10,-21.0,755,5.368983507156372,1.7116544246673584
12,-21.0,755,5.293189525604248,1.7926888465881348
18,-21.0,755,5.151348829269409,1.76594877243042
7,-21.0,755,5.588563442230225,1.838022232055664
16,-21.0,755,5.342648029327393,1.6941211223602295
20,-21.0,755,5.210352897644043,1.6300601959228516
11,-21.0,755,5.643679141998291,1.899287223815918
19,-21.0,755,5.353174924850464,1.8349449634552002
21,-21.0,755,5.341428279876709,1.8003318309783936
17,-21.0,755,5.591394424438477,1.7713751792907715
14,-21.0,755,5.684017658233643,1.8785314559936523
22,-21.0,755,5.423355579376221,1.832947015762329
13,-21.0,755,5.9335901737213135,1.9162025451660156
23,-21.0,755,5.456963777542114,1.8348731994628906
6.471469879150391
4,-21.0,820,3.6651456356048584,1.2608375549316406
6,-21.0,760,3.6019318103790283,1.2309317588806152
7,-21.0,760,3.6019744873046875,1.224658489227295
11,-21.0,760,3.5488836765289307,1.2220590114593506
5,-21.0,760,4.138357400894165,1.4146270751953125
1,-21.0,760,5.238790988922119,1.8424646854400635
12,-21.0,760,4.8251752853393555,1.6645245552062988
13,-21.0,760,4.921480178833008,1.5570943355560303
2,-21.0,760,5.473108291625977,1.889819622039795
8,-21.0,760,5.318693161010742,1.7405948638916016
0,-21.0,760,5.648419618606567,1.955772876739502
10,-21.0,760,5.39869236946106,1.7705178260803223
9,-21.0,760,5.5982630252838135,1.95747709274292
3,-21.0,760,5.845608949661255,1.9212913513183594
17,-21.0,760,5.312537670135498,1.7609658241271973
20,-21.0,760,5.1912031173706055,1.7940216064453125
21,-21.0,760,5.198296070098877,1.7082505226135254
14,-21.0,760,5.550999879837036,1.767265796661377
18,-21.0,760,5.583032846450806,1.7924740314483643
15,-21.0,760,5.733654975891113,1.8628499507904053
19,-21.0,760,5.616220951080322,1.8550870418548584
16,-21.0,760,5.746183156967163,1.901660442352295
22,-21.0,760,5.433794260025024,1.8392612934112549
23,-21.0,760,5.462773323059082,1.7676095962524414
6.554515361785889
5,-21.0,755,3.363677501678467,1.1659455299377441
2,-21.0,755,3.4171977043151855,1.1702735424041748
0,-21.0,755,3.489124298095703,1.2055761814117432
9,-21.0,755,3.515652894973755,1.2005653381347656
8,-21.0,755,3.58064603805542,1.2153911590576172
13,-21.0,755,3.5835275650024414,1.2368743419647217
3,-21.0,755,4.97517204284668,1.6026356220245361
1,-21.0,755,5.1910600662231445,1.7278740406036377
16,-21.0,755,5.111415147781372,1.735593557357788
4,-21.0,755,5.617465972900391,1.8945600986480713
12,-21.0,755,5.419782400131226,1.7811837196350098
6,-21.0,783,5.627401113510132,1.926356315612793
7,-21.0,755,5.741474390029907,1.9419255256652832
21,-21.0,755,5.04559588432312,1.7912588119506836
15,-21.0,755,5.456789970397949,1.8553035259246826
17,-21.0,755,5.3211140632629395,1.7044880390167236
14,-21.0,755,5.493535041809082,1.8825058937072754
18,-21.0,755,5.2373011112213135,1.6458234786987305
11,-21.0,755,5.7499635219573975,1.9547982215881348
10,-21.0,755,5.811381578445435,2.0098226070404053
20,-21.0,755,5.213428258895874,1.6420574188232422
19,-21.0,755,5.40934157371521,1.7231123447418213
23,-21.0,755,5.188080310821533,1.6827259063720703
22,-21.0,755,5.427952289581299,1.7649567127227783
6.565745115280151
2,-21.0,757,3.3997156620025635,1.1631407737731934
7,-21.0,757,3.435997486114502,1.1787900924682617
9,-21.0,757,3.525068759918213,1.2064390182495117
11,-21.0,757,3.583050012588501,1.222714900970459
5,-21.0,757,4.132173299789429,1.3363656997680664
1,-21.0,757,4.957272291183472,1.6446616649627686
3,-21.0,757,5.003509044647217,1.701852798461914
13,-21.0,757,4.782620906829834,1.4968791007995605
12,-21.0,817,5.258592844009399,1.6859102249145508
17,-21.0,757,5.102791786193848,1.7008495330810547
15,-21.0,757,5.252820730209351,1.7579681873321533
0,-21.0,757,5.724029541015625,1.8842334747314453
8,-21.0,757,5.615477800369263,1.8683831691741943
4,-21.0,757,5.758925676345825,1.9035253524780273
6,-21.0,757,5.730327129364014,1.794978141784668
14,-21.0,757,5.47136116027832,1.8243308067321777
10,-21.0,757,5.655858993530273,1.9140527248382568
16,-21.0,757,5.464621305465698,1.8418490886688232
19,-21.0,757,5.367549419403076,1.7923331260681152
18,-21.0,757,5.471466779708862,1.8078875541687012
20,-21.0,757,5.3471503257751465,1.8078734874725342
21,-21.0,785,5.384653329849243,1.7748386859893799
23,-21.0,757,5.197153806686401,1.6865077018737793
22,-21.0,757,5.391711711883545,1.7632880210876465
6.5356175899505615
0,-21.0,762,3.2991130352020264,1.124675989151001
1,-21.0,762,3.889385223388672,1.3322200775146484
12,-21.0,762,3.595705986022949,1.2312676906585693
10,-21.0,762,4.538686990737915,1.5260446071624756
5,-21.0,762,4.738088130950928,1.5764267444610596
6,-21.0,762,4.878866910934448,1.617643117904663
4,-21.0,762,4.949825286865234,1.578542709350586
7,-21.0,762,4.913906812667847,1.6558935642242432
15,-21.0,762,4.816914081573486,1.5902471542358398
22,-21.0,762,4.539349794387817,1.5298376083374023
3,-21.0,762,5.421267509460449,1.797192096710205
23,-21.0,762,4.621126413345337,1.5495035648345947
13,-21.0,762,5.225932836532593,1.7326171398162842
2,-21.0,762,5.5789196491241455,1.9351048469543457
20,-21.0,762,4.9722959995269775,1.6784782409667969
8,-21.0,762,5.619499921798706,1.7720868587493896
17,-21.0,762,5.373575210571289,1.7475192546844482
11,-21.0,762,5.669002056121826,1.9371075630187988
21,-21.0,762,5.262851715087891,1.8686175346374512
9,-21.0,762,5.851194143295288,1.9210090637207031
16,-21.0,762,5.70553994178772,1.8804354667663574
14,-21.0,762,5.784480810165405,1.9609274864196777
19,-21.0,762,5.5848774909973145,1.747166633605957
18,-21.0,762,5.765034198760986,1.9271371364593506
6.594238519668579
2,-21.0,755,3.4355099201202393,1.184964656829834
7,-21.0,755,3.4924511909484863,1.2102296352386475
8,-21.0,755,3.5222551822662354,1.210662603378296
9,-21.0,755,3.5541460514068604,1.2269001007080078
3,-21.0,755,3.9820010662078857,1.3333775997161865
5,-21.0,755,4.5932958126068115,1.5090739727020264
1,-21.0,755,4.796188831329346,1.6523923873901367
4,-21.0,755,5.225268363952637,1.745544195175171
11,-21.0,755,5.1778388023376465,1.6798202991485596
6,-21.0,755,5.326277017593384,1.8039617538452148
20,-21.0,755,4.710297346115112,1.5527417659759521
21,-21.0,755,4.685947418212891,1.5615711212158203
0,-21.0,755,5.662849426269531,1.8885927200317383
17,-21.0,755,5.319586515426636,1.7497227191925049
14,-21.0,755,5.406630277633667,1.732928991317749
15,-21.0,755,5.412694454193115,1.7488620281219482
10,-21.0,755,5.593614816665649,1.926335334777832
18,-21.0,755,5.261137008666992,1.6899476051330566
22,-21.0,755,4.997594833374023,1.731593370437622
16,-21.0,755,5.6067750453948975,1.7955491542816162
12,-21.0,755,5.785192251205444,1.904801607131958
19,-21.0,755,5.46606969833374,1.8949894905090332
23,-21.0,755,5.2703070640563965,1.6933939456939697
13,-21.0,755,5.910972595214844,1.975154161453247
6.43368935585022
1,-21.0,759,3.3831899166107178,1.1548783779144287
3,-21.0,759,3.439192056655884,1.1834325790405273
4,-21.0,759,3.5269620418548584,1.2205512523651123
7,-21.0,759,3.536923408508301,1.2186167240142822
6,-21.0,759,3.56853985786438,1.2320549488067627
10,-21.0,759,3.581329107284546,1.2267422676086426
0,-21.0,759,5.175363540649414,1.8031396865844727
11,-21.0,759,5.162942171096802,1.7934887409210205
2,-21.0,759,5.43992805480957,1.717325210571289
17,-21.0,759,5.10074782371521,1.7462286949157715
5,-21.0,759,5.551114559173584,1.7823975086212158
14,-21.0,759,5.229659795761108,1.7649140357971191
18,-21.0,759,5.257398843765259,1.7845866680145264
9,-21.0,759,5.62522029876709,1.9721429347991943
20,-21.0,759,5.172916889190674,1.6933159828186035
22,-21.0,759,5.073301553726196,1.669342279434204
12,-21.0,759,5.650903224945068,1.9837095737457275
16,-21.0,759,5.512327194213867,1.9005062580108643
13,-21.0,759,5.699553966522217,1.7966318130493164
8,-21.0,759,5.876005411148071,1.8455398082733154
23,-21.0,759,5.215358018875122,1.7532832622528076
15,-21.0,759,5.7015135288238525,1.8764631748199463
21,-21.0,759,5.426661491394043,1.7090325355529785
19,-21.0,759,5.654354810714722,1.9303638935089111
6.404045343399048
1,-21.0,761,3.3510053157806396,1.1530613899230957
3,-21.0,761,3.4806807041168213,1.2000353336334229
5,-21.0,761,3.4524056911468506,1.192925214767456
7,-21.0,761,3.5632569789886475,1.2298798561096191
11,-21.0,761,3.5757036209106445,1.2348473072052002
10,-21.0,761,3.581658363342285,1.235985517501831
13,-21.0,761,4.577854871749878,1.4736435413360596
2,-21.0,761,4.938786029815674,1.6292176246643066
6,-21.0,761,5.155787229537964,1.747612476348877
0,-21.0,761,5.333168029785156,1.8198461532592773
12,-21.0,761,4.998820066452026,1.6436262130737305
14,-21.0,761,5.127896070480347,1.70967435836792
4,-21.0,761,5.544986724853516,1.9406423568725586
19,-21.0,761,5.083365440368652,1.6423759460449219
17,-21.0,761,5.348502159118652,1.7444725036621094
8,-21.0,840,5.771263837814331,1.9368231296539307
20,-21.0,761,4.980896472930908,1.558439016342163
9,-21.0,761,5.857930421829224,1.923811435699463
21,-21.0,761,4.999103307723999,1.6870362758636475
15,-21.0,761,5.70201563835144,1.8699915409088135
23,-21.0,761,4.974269151687622,1.6559851169586182
16,-21.0,761,5.596031665802002,1.8629534244537354
18,-21.0,761,5.532244920730591,1.7628071308135986
22,-21.0,761,5.166867256164551,1.687530755996704
6.547349452972412
5,-21.0,762,3.3458786010742188,1.1505768299102783
9,-21.0,762,3.5356485843658447,1.2186386585235596
8,-21.0,762,3.630547285079956,1.2460355758666992
12,-21.0,762,3.6712520122528076,1.2739148139953613
0,-21.0,762,4.777153015136719,1.6799819469451904
2,-21.0,762,5.200686454772949,1.6404685974121094
1,-21.0,762,5.254457712173462,1.742384433746338
11,-21.0,762,5.06530499458313,1.7255301475524902
6,-21.0,762,5.440476655960083,1.8258230686187744
7,-21.0,762,5.5035247802734375,1.8610453605651855
3,-21.0,762,5.629595041275024,1.9284813404083252
4,-21.0,762,5.644267797470093,1.7957148551940918
10,-21.0,762,5.481584072113037,1.7975435256958008
19,-21.0,762,5.099168300628662,1.7636628150939941
15,-21.0,762,5.44879674911499,1.8355836868286133
16,-21.0,762,5.40543270111084,1.7376673221588135
17,-21.0,762,5.479711294174194,1.7721314430236816
13,-21.0,762,5.624054670333862,1.8296616077423096
14,-21.0,762,5.592055797576904,1.8913164138793945
21,-21.0,762,5.307846546173096,1.748976230621338
20,-21.0,762,5.349562644958496,1.8156089782714844
18,-21.0,762,5.550385475158691,1.8321335315704346
23,-21.0,762,5.247650623321533,1.821800947189331
22,-21.0,762,5.318438768386841,1.794309139251709
6.4581427574157715
4,-21.0,759,3.4954283237457275,1.2051191329956055
6,-21.0,759,3.5623645782470703,1.229837417602539
9,-21.0,759,3.5635316371917725,1.2284321784973145
7,-21.0,881,4.126312255859375,1.423478603363037
3,-21.0,759,4.3350794315338135,1.4636242389678955
13,-21.0,759,4.735809326171875,1.6086111068725586
10,-21.0,759,4.879870176315308,1.5791263580322266
0,-21.0,759,5.580193996429443,1.9190773963928223
18,-21.0,759,5.109456539154053,1.7872965335845947
1,-21.0,759,5.704702377319336,1.8169910907745361
23,-21.0,759,4.965638875961304,1.674457311630249
12,-21.0,759,5.40174412727356,1.7576210498809814
8,-21.0,759,5.660118103027344,1.8638815879821777
19,-21.0,759,5.375521659851074,1.7889623641967773
2,-21.0,759,5.893989086151123,1.9164738655090332
5,-21.0,759,5.868579626083374,2.0300400257110596
16,-21.0,759,5.494153738021851,1.7571101188659668
11,-21.0,759,5.8067052364349365,1.9283993244171143
14,-21.0,759,5.684904098510742,1.9376654624938965
20,-21.0,759,5.484382390975952,1.8189680576324463
22,-21.0,759,5.382216930389404,1.8227417469024658
21,-21.0,759,5.566017389297485,1.8354110717773438
17,-21.0,759,5.767340421676636,1.9209353923797607
15,-21.0,759,5.860066652297974,1.9451789855957031
6.442701101303101
0,-21.0,757,3.354290723800659,1.1332197189331055
6,-21.0,757,3.4731407165527344,1.1796817779541016
11,-21.0,757,3.635178327560425,1.2499260902404785
1,-21.0,757,4.135380268096924,1.3217284679412842
17,-21.0,757,3.609151840209961,1.221604585647583
13,-21.0,757,4.7077906131744385,1.5386176109313965
2,-21.0,757,5.13753342628479,1.7248544692993164
12,-21.0,757,4.822571039199829,1.576429843902588
8,-21.0,757,4.990728855133057,1.6787657737731934
3,-21.0,757,5.430380344390869,1.8092849254608154
9,-21.0,757,5.30711555480957,1.8221821784973145
7,-21.0,757,5.408794641494751,1.7597970962524414
4,-21.0,757,5.5484044551849365,1.8118982315063477
22,-21.0,757,4.776320695877075,1.5134592056274414
10,-21.0,757,5.737703084945679,1.9220318794250488
21,-21.0,757,5.292925834655762,1.7949912548065186
20,-21.0,757,5.321770906448364,1.8137142658233643
16,-21.0,757,5.529445648193359,1.8716459274291992
15,-21.0,757,5.609227180480957,1.9199776649475098
23,-21.0,757,5.181979656219482,1.7613449096679688
19,-21.0,757,5.48170018196106,1.7820978164672852
18,-21.0,757,5.493560791015625,1.8326709270477295
5,-21.0,757,6.041563510894775,1.9165151119232178
14,-21.0,757,5.7877044677734375,1.91192626953125
6.4531073570251465
4,-21.0,757,3.557385206222534,1.2272648811340332
8,-21.0,757,3.533087968826294,1.2208054065704346
2,-21.0,757,4.478862285614014,1.4912793636322021
6,-21.0,757,4.59933876991272,1.557769775390625
7,-21.0,757,4.792553186416626,1.5832459926605225
3,-21.0,757,5.148602247238159,1.719334602355957
12,-21.0,757,4.843879461288452,1.6858646869659424
16,-21.0,757,4.83494234085083,1.5968737602233887
13,-21.0,757,5.081210136413574,1.6505155563354492
22,-21.0,757,4.525752544403076,1.434884786605835
17,-21.0,757,4.938557863235474,1.6811854839324951
0,-21.0,757,5.551686763763428,1.7741436958312988
5,-21.0,757,5.526193618774414,1.8802976608276367
1,-21.0,757,5.650454521179199,1.9675297737121582
15,-21.0,757,5.270367860794067,1.713327407836914
20,-21.0,757,5.137296676635742,1.7226574420928955
14,-21.0,757,5.517174959182739,1.7717492580413818
21,-21.0,757,5.205672025680542,1.6543347835540771
9,-21.0,757,5.791611671447754,1.8419573307037354
23,-21.0,757,5.1807639598846436,1.643679141998291
10,-21.0,817,5.912857294082642,1.89534330368042
19,-21.0,757,5.606515407562256,1.776188850402832
11,-21.0,757,5.953071594238281,1.9241445064544678
18,-21.0,757,5.621751308441162,1.827632188796997
6.451289176940918
5,-21.0,761,3.5632853507995605,1.2336559295654297
6,-21.0,761,3.608668327331543,1.2504816055297852
8,-21.0,761,3.6076629161834717,1.2439196109771729
9,-21.0,761,3.5978169441223145,1.2432959079742432
3,-21.0,761,4.676111459732056,1.4798991680145264
0,-21.0,761,4.790417909622192,1.5645756721496582
2,-21.0,761,4.793343544006348,1.550135850906372
13,-21.0,761,4.777341365814209,1.6243999004364014
1,-21.0,761,5.2388999462127686,1.8093388080596924
12,-21.0,761,4.845688104629517,1.5935399532318115
11,-21.0,761,5.01675820350647,1.7123730182647705
4,-21.0,761,5.339831829071045,1.6753528118133545
7,-21.0,761,5.539892673492432,1.8827309608459473
15,-21.0,761,5.291730165481567,1.703589916229248
14,-21.0,761,5.358461618423462,1.7946443557739258
23,-21.0,761,4.699822425842285,1.584151268005371
10,-21.0,761,5.587038516998291,1.9102966785430908
19,-21.0,761,5.172600030899048,1.7561233043670654
17,-21.0,761,5.345071315765381,1.763777494430542
16,-21.0,761,5.387294769287109,1.808323621749878
20,-21.0,761,5.054295539855957,1.621814250946045
21,-21.0,761,5.0596654415130615,1.7151341438293457
18,-21.0,761,5.42472243309021,1.736100196838379
22,-21.0,821,5.30998969078064,1.742931842803955
6.71354866027832
4,-21.0,761,3.3050529956817627,1.1353425979614258
0,-21.0,761,3.571352005004883,1.2204935550689697
1,-21.0,761,3.5710642337799072,1.2203822135925293
2,-21.0,761,3.557814359664917,1.2108376026153564
6,-21.0,761,3.5463273525238037,1.2162513732910156
10,-21.0,761,3.656707286834717,1.237006664276123
5,-21.0,761,4.667745351791382,1.5117146968841553
3,-21.0,761,4.817993402481079,1.5773894786834717
13,-21.0,761,4.79996395111084,1.5386407375335693
12,-21.0,761,4.9158570766448975,1.5859181880950928
11,-21.0,761,5.208334922790527,1.727346420288086
9,-21.0,761,5.55051851272583,1.7398884296417236
8,-21.0,761,5.570862531661987,1.98899507522583
19,-21.0,761,5.272342920303345,1.8230183124542236
22,-21.0,761,4.929944753646851,1.6192846298217773
18,-21.0,761,5.320565462112427,1.775606393814087
14,-21.0,761,5.484619855880737,1.8942201137542725
7,-21.0,761,5.82191014289856,1.886225938796997
16,-21.0,761,5.626591920852661,1.8064756393432617
23,-21.0,761,5.2183732986450195,1.7240712642669678
21,-21.0,761,5.443019151687622,1.7644827365875244
17,-21.0,761,5.7066874504089355,1.8482260704040527
20,-21.0,761,5.4740309715271,1.7357501983642578
15,-21.0,761,5.842707633972168,1.9615817070007324
6.476720333099365
2,-21.0,755,3.48764705657959,1.2177555561065674
5,-21.0,755,3.5336546897888184,1.2377986907958984
4,-21.0,755,3.5298080444335938,1.2156522274017334
9,-21.0,755,3.515554666519165,1.2163238525390625
6,-21.0,755,3.5704853534698486,1.247004508972168
7,-21.0,755,3.571143627166748,1.2471556663513184
3,-21.0,755,4.830061435699463,1.5786728858947754
1,-21.0,755,4.986572027206421,1.582078218460083
13,-21.0,755,5.180159091949463,1.6479253768920898
12,-21.0,755,5.230589866638184,1.7142326831817627
11,-21.0,755,5.3623011112213135,1.7479486465454102
23,-21.0,755,4.749629974365234,1.6411149501800537
15,-21.0,755,5.478768587112427,1.79437255859375
21,-21.0,755,4.975774526596069,1.6417536735534668
0,-21.0,755,5.9450695514678955,1.970766544342041
17,-21.0,755,5.3728461265563965,1.7875611782073975
19,-21.0,755,5.23767876625061,1.7499282360076904
16,-21.0,755,5.422946929931641,1.841247320175171
10,-21.0,755,5.861639976501465,1.9622135162353516
14,-21.0,755,5.722608804702759,1.8797581195831299
20,-21.0,755,5.272682189941406,1.7699847221374512
22,-21.0,755,5.108530759811401,1.600724458694458
8,-21.0,755,6.00773811340332,1.9679346084594727
18,-21.0,755,5.653868913650513,1.8134095668792725
6.603541374206543
2,-21.0,755,3.4358365535736084,1.1749212741851807
3,-21.0,755,3.44301438331604,1.1778428554534912
6,-21.0,755,3.5921664237976074,1.212407112121582
8,-21.0,755,3.555661916732788,1.2163622379302979
0,-21.0,755,4.189962863922119,1.362520456314087
15,-21.0,755,4.3714540004730225,1.407548427581787
11,-21.0,755,4.745771646499634,1.506047010421753
12,-21.0,755,4.727412939071655,1.475313663482666
13,-21.0,755,4.874799489974976,1.5710487365722656
4,-21.0,755,5.162991285324097,1.7672743797302246
9,-21.0,755,5.345271587371826,1.7033271789550781
1,-21.0,755,5.708178758621216,1.8768103122711182
20,-21.0,755,4.978559970855713,1.7404539585113525
10,-21.0,755,5.566705703735352,1.9511876106262207
7,-21.0,755,5.7110466957092285,2.0117597579956055
14,-21.0,755,5.470256090164185,1.8070144653320312
16,-21.0,755,5.402079343795776,1.8640916347503662
22,-21.0,755,4.9763405323028564,1.6028530597686768
5,-21.0,755,5.8791115283966064,1.8716206550598145
21,-21.0,755,5.198328971862793,1.7988431453704834
19,-21.0,755,5.430850028991699,1.8616645336151123
18,-21.0,755,5.478169202804565,1.814957618713379
17,-21.0,755,5.599696159362793,1.9406867027282715
23,-21.0,755,5.39467978477478,1.6845567226409912
6.473171234130859
3,-21.0,761,3.4538283348083496,1.1798450946807861
2,-21.0,761,3.4655091762542725,1.1866886615753174
4,-21.0,761,3.4285290241241455,1.1807537078857422
9,-21.0,761,3.5337679386138916,1.214289903640747
8,-21.0,761,3.5839650630950928,1.2275917530059814
10,-21.0,761,3.5696661472320557,1.2297208309173584
5,-21.0,761,5.112368106842041,1.7688214778900146
1,-21.0,761,5.373895168304443,1.7247233390808105
12,-21.0,761,5.134354114532471,1.7170546054840088
0,-21.0,761,5.7196831703186035,1.837249517440796
17,-21.0,761,5.192538261413574,1.7409615516662598
11,-21.0,761,5.473247289657593,1.8788540363311768
19,-21.0,761,5.202311277389526,1.7411773204803467
18,-21.0,761,5.2500340938568115,1.748995304107666
7,-21.0,761,5.779794216156006,1.849963903427124
14,-21.0,761,5.483572006225586,1.799203872680664
15,-21.0,761,5.483255624771118,1.878307819366455
6,-21.0,761,5.800457000732422,1.7867536544799805
13,-21.0,761,5.576134204864502,1.913851261138916
16,-21.0,761,5.56920051574707,1.9674501419067383
23,-21.0,761,5.081796169281006,1.6148478984832764
21,-21.0,761,5.413321018218994,1.7431821823120117
20,-21.0,761,5.493903160095215,1.8179805278778076
22,-21.0,761,5.460161209106445,1.7449746131896973
6.6946070194244385
