rank,score,frame_eps,elapsed,forward
19,-21.0,756,2.82637619972229,0.9218335151672363
8,-21.0,756,3.162290096282959,1.0601041316986084
18,-21.0,756,2.8789100646972656,0.9445922374725342
20,-21.0,756,2.8644392490386963,0.9541301727294922
13,-21.0,756,3.136375665664673,1.0389773845672607
25,-21.0,756,2.759009838104248,0.9111039638519287
24,-21.0,756,2.7752633094787598,0.9106059074401855
21,-20.0,829,2.9942097663879395,0.9847986698150635
26,-21.0,756,2.834822416305542,0.9379572868347168
27,-21.0,756,2.9223203659057617,0.9537618160247803
23,-21.0,756,3.1179256439208984,1.035198450088501
22,-21.0,756,3.1403284072875977,1.036924123764038
3.9005024433135986
0,-21.0,761,2.0169708728790283,0.6297922134399414
1,-21.0,761,2.0398659706115723,0.6387240886688232
3,-21.0,761,2.0849876403808594,0.6934792995452881
2,-21.0,761,2.1044247150421143,0.7022500038146973
11,-21.0,761,2.1608541011810303,0.7194807529449463
10,-21.0,761,2.1990468502044678,0.7308719158172607
5,-21.0,761,2.4166550636291504,0.7920582294464111
15,-21.0,761,2.2688236236572266,0.764153242111206
7,-21.0,761,2.5384652614593506,0.8363497257232666
8,-21.0,761,2.5193936824798584,0.8301548957824707
12,-21.0,761,2.435720443725586,0.7956397533416748
13,-21.0,761,2.4623658657073975,0.8160958290100098
16,-21.0,761,2.400542736053467,0.7892241477966309
4,-21.0,761,2.7105472087860107,0.8765578269958496
9,-21.0,761,2.628256320953369,0.8681116104125977
25,-21.0,789,2.239109992980957,0.7284984588623047
14,-21.0,761,2.569995880126953,0.8504495620727539
19,-21.0,761,2.4820761680603027,0.8183934688568115
17,-21.0,761,2.557631731033325,0.844527006149292
24,-21.0,761,2.3861780166625977,0.7798640727996826
23,-21.0,761,2.4935221672058105,0.81276535987854
18,-21.0,761,2.7392053604125977,0.8885526657104492
6,-21.0,1067,3.0745198726654053,0.9948961734771729
27,-21.0,761,2.5582449436187744,0.830775260925293
21,-21.0,761,2.77167010307312,0.904839277267456
22,-21.0,761,2.729083299636841,0.8885631561279297
20,-21.0,761,2.816314458847046,0.9098126888275146
26,-21.0,761,2.709594249725342,0.8806953430175781
3.5422823429107666
0,-21.0,760,1.8583824634552002,0.5458786487579346
1,-21.0,760,1.8683860301971436,0.5481758117675781
3,-21.0,760,2.0028843879699707,0.6274998188018799
2,-21.0,760,2.230149984359741,0.7128138542175293
5,-21.0,760,2.2575812339782715,0.7325196266174316
17,-21.0,760,2.100433826446533,0.6605942249298096
7,-21.0,760,2.435948610305786,0.79449462890625
27,-21.0,760,1.9460372924804688,0.5989110469818115
6,-21.0,760,2.6801249980926514,0.8982808589935303
9,-21.0,760,2.640664577484131,0.8845539093017578
12,-21.0,760,2.647063970565796,0.8750591278076172
11,-21.0,760,2.716905117034912,0.9156179428100586
16,-21.0,760,2.578721046447754,0.8327581882476807
4,-21.0,760,2.8890600204467773,0.9659559726715088
10,-21.0,760,2.78690767288208,0.9325056076049805
23,-21.0,760,2.4819440841674805,0.8014655113220215
19,-21.0,760,2.6696534156799316,0.8863742351531982
22,-21.0,760,2.667985439300537,0.888127326965332
8,-21.0,760,3.1011860370635986,1.029761552810669
18,-21.0,760,2.851283311843872,0.9467329978942871
21,-21.0,760,2.836407423019409,0.954763650894165
24,-21.0,760,2.6903555393218994,0.897740364074707
15,-21.0,760,3.0609965324401855,1.0263195037841797
20,-21.0,760,2.8717169761657715,0.969994306564331
26,-21.0,760,2.6442086696624756,0.8899879455566406
14,-21.0,760,3.0996365547180176,1.0428688526153564
13,-21.0,882,3.395408868789673,1.1122865676879883
25,-20.0,877,3.210383176803589,1.059039831161499
4.0137939453125
